kic,prot,teff
11656398,33.618,3897
11657256,47.112,3343
11657655,26.496,4090
11657761,45.739,3472
11658934,3.787,4340
11662051,19.322,4128
11662097,30.692,4261
11662769,18.85,3944
11663055,19.655,3877
11663521,17.377,4346
11666229,41.23,4120
11668095,26.646,3846
11668341,11.605,4161
11671065,41.161,4258
11672056,36.24,3653
11672332,22.382,3945
11674867,41.733,3481
11700807,35.026,3450
11701376,44.995,3440
11701420,39.632,3525
11702078,9.328,4199
11702167,18.582,3469
11702561,21.613,4199
11702828,38.373,3856
11702865,12.31,4387
11702923,24.801,4301
11703456,2.906,3987
11703477,17.413,4351
11703765,15.076,3886
11703956,17.651,4037
11704402,14.541,4249
11707028,19.855,4303
11707341,12.197,4208
11707694,31.638,3960
11707911,32.333,3952
11708334,41.065,3785
11709039,16.494,4349
11709571,38.486,4359
11710007,17.59,3962
11710354,37.437,3668
11713135,20.726,4209
11713459,22.675,3889
11713701,1.684,4340
11713884,35.029,3719
11713989,17.993,3750
11717152,20.852,4308
11717254,47.053,3350
11717648,9.044,4023
11717716,14.538,4160
11717824,24.837,4295
11720173,28.581,4216
11721986,24.74,4096
11722217,45.666,3359
11723519,40.744,4089
11724976,20.104,3720
11725249,13.451,4010
11751992,40.771,3518
11752232,27.674,3802
11755092,36.679,4355
11755212,20.392,3621
11756794,9.925,4298
11758356,1.696,4207
11759635,27.638,4320
11760021,14.943,3496
11763820,48.063,3464
11763858,17.123,4394
11764055,19.728,3704
11764306,25.375,4382
11764570,24.655,4065
11766827,46.921,3777
11767303,18.785,3610
11767304,16.772,4357
11769300,35.37,3528
11769500,23.055,3403
11769613,35.578,4257
11770177,11.752,4397
11770410,19.358,3807
11770517,37.866,3596
11773636,31.733,3686
11774311,30.646,4206
11774350,28.274,3587
11774947,33.608,3638
11775689,39.264,3613
11775907,35.209,3775
11802265,17.334,3644
11802278,27.639,3732
11802383,14.332,4040
11805835,19.864,4342
11808734,6.566,3620
11808745,25.293,4385
11810035,31.645,4203
11811034,29.747,4153
11811567,28.037,3801
11815179,47.809,3527
11818771,14.895,3985
11818865,28.325,4401
11819057,14.859,3904
11819575,30.659,4337
11820922,35.741,4050
11823676,39.938,4214
11826496,34.625,4343
11852869,18.557,4209
11852978,13.904,4070
11853987,25.959,4291
11854061,1.688,4359
11854219,30.837,3658
11854605,29.903,4280
11855334,30.908,3378
11855360,31.901,4211
11856056,30.432,3804
11856076,2.209,4117
11858066,20.789,3844
11858760,35.631,4118
11858962,21.638,3911
11859256,17.847,3842
11859659,28.508,3837
11859900,4.31,4103
11859949,41.225,4372
11860280,14.846,3907
11860602,15.678,4051
11861817,9.421,4149
11861997,15.725,4069
11862018,25.112,4240
11862020,32.528,3955
11862263,19.838,4064
11862267,37.936,3543
11862402,30.376,3640
11868469,39.468,3989
11868600,33.862,3871
11869679,27.7,4147
11869690,24.34,3806
11869977,12.554,4157
11870592,18.554,4273
11870769,5.889,3530
11870826,24.605,3853
11870977,12.879,4232
11871698,29.636,3644
11872541,34.049,4114
11873091,1.461,4143
11873179,10.976,4291
11873590,30.748,4331
11873687,27.017,4009
11873696,41.518,3647
11874266,36.792,4115
11875370,36.956,4222
11876220,2.789,3531
11876227,1.463,3213
11903501,29.29,4394
11903656,40.388,3609
11903742,5.331,4342
11904099,17.705,4342
11904249,25.285,4336
11904699,19.982,3969
11905771,15.36,4055
11905939,28.852,3688
11907811,16.112,4266
11910010,0.36,4345
11910019,19.556,4386
11910193,18.85,4309
11910684,39.958,4298
11911230,0.57,4100
11912300,42.852,4241
11912947,2.819,3441
11919109,33.208,4245
11922000,39.585,4397
11922402,2.966,4158
11922568,42.487,4134
11923223,28.632,4179
11924264,22.877,4290
11924802,38.965,4191
11925220,36.357,4151
11925551,13.065,4371
11953831,26.277,4249
11954493,28.082,4328
11954701,15.014,4227
11955005,16.58,3931
11955208,1.187,3595
11956740,14.17,4358
11959605,14.246,4283
11959784,54.29,3362
11960496,28.307,3765
11961075,4.362,3405
11961565,19.037,3513
11961985,27.967,4192
11963314,13.454,4077
11966922,25.352,4269
11967424,27.667,4346
11967633,42.694,4192
11968265,27.886,4303
11968955,12.956,4375
11970042,23.761,4065
11970087,11.025,4245
11972521,12.754,4117
11972731,35.437,4193
11973544,39.597,4200
11973659,19.022,4339
11973975,40.91,4111
11974938,43.264,3585
11975232,33.035,3999
12004656,31.206,3940
12004886,2.667,4155
12005016,23.15,3602
12006322,17.164,4120
12006467,24.419,4107
12006927,19.175,3959
12007318,31.563,4062
12007544,2.762,3754
12007684,33.778,3456
12009004,16.753,4204
12009768,34.488,4283
12011367,15.608,3928
12012281,46.456,3364
12013242,45.592,3632
12013322,37.538,3720
12017533,39.008,4225
12017704,14.315,3902
12018805,16.123,4298
12018926,42.695,3526
12019306,36.906,4201
12019560,31.291,4192
12020341,21.735,4294
12023551,38.319,4343
12024287,37.527,4392
12052290,26.717,4301
12055234,29.755,3944
12055458,15.425,3835
12055805,35.155,3587
12056765,20.735,4102
12059857,38.227,4329
12060547,28.78,4338
12060710,16.284,3593
12060779,16.808,4197
12060830,20.553,4186
12060925,29.394,4325
12061325,29.582,4087
12062049,14.607,4336
12062263,12.619,4285
12062354,40.112,3759
12062438,30.655,4318
12065642,21.529,4113
12066749,22.093,4305
12071053,2.844,4212
12071637,21.104,4195
12071873,2.46,3326
12072156,20.265,4201
12072637,29.802,3399
12073073,26.037,4216
12102104,35.897,3967
12102169,32.622,3828
12102573,2.742,4251
12104915,26.706,3910
12105651,20.04,4062
12105694,1.948,3755
12107315,17.545,4320
12107317,14.702,4079
12107430,38.974,4272
12107750,29.823,4202
12108281,26.813,4261
12108431,16.565,4078
12108985,24.762,4096
12109472,34.731,3690
12109987,17.903,4259
12109999,31.405,3928
12110418,13.986,3943
12110941,37.223,3832
12111159,14.62,4092
12111327,36.219,4348
12111335,29.101,3959
12115807,12.179,4274
12115856,28.283,4376
12116112,40.697,4084
12118836,38.21,4069
12119180,22.962,3598
12120764,27.715,3775
12121582,39.823,4201
12121658,36.616,4401
12122143,35.662,3686
12153006,40.291,4006
12153351,30.994,4099
12156321,51.728,3254
12157004,32.875,3707
12157134,44.499,3476
12158378,19.22,4343
12158395,6.605,3822
12158722,10.32,3808
12159044,10.516,4357
12159633,54.726,3273
12159742,22.477,4082
12164164,15.382,4224
12164952,25.174,3927
12166913,9.993,4355
12168328,23.452,4180
12169298,28.916,4351
12169505,20.628,4060
12200438,17.418,3914
12201892,17.133,3628
12201933,17.915,3694
12202079,14.68,3941
12202958,33.437,3913
12203082,12.052,3801
12203198,25.188,3783
12203450,34.757,3954
12203913,19.966,4297
12203990,26.418,3945
12204572,26.703,3735
12204886,32.254,3929
12205972,40.73,4224
12206041,35.674,4344
12207013,20.853,3962
12207432,1.698,3684
12207550,25.849,4366
12207575,31.47,4264
12207651,12.855,4258
12207870,37.817,4327
12214368,28.717,3955
12214389,23.92,3815
12214450,19.703,4198
12215430,23.997,3819
12216897,28.483,4124
12217622,28.641,3758
12218211,21.502,3799
12218994,47.015,3508
12251604,27.53,4152
12251954,33.23,4113
12252762,31.607,3529
12254051,16.281,3728
12254596,18.395,3883
12254821,28.096,3998
12254931,35.215,4201
12256096,21.713,3730
12256112,23.748,4151
12256187,27.292,4304
12256580,33.117,3620
12257167,38.561,3598
12257237,10.377,4362
12257338,29.901,3663
12258055,2.749,3952
12258225,0.946,3847
12264593,43.917,3429
12265246,12.38,4096
12265362,38.942,4065
12265462,25.895,4226
12268021,11.582,4162
12268054,13.533,4014
12300545,24.131,3921
12303780,23.26,4190
12304013,19.055,3464
12305680,36.893,4354
12305743,13.347,4350
12305916,25.526,4058
12306384,43.289,3404
12306931,19.927,3741
12306983,24.623,4021
12314646,2.725,3442
12314920,15.817,4092
12315227,33.817,3882
12315252,11.445,4129
12315319,39.529,4362
12316440,26.933,3720
12316586,17.681,4221
12316635,43.808,3662
12316768,29.429,3691
12349863,25.987,4251
12350136,14.343,4085
12350839,42.272,3491
12350962,37.041,3724
12351098,28.173,4334
12351370,34.809,4256
12351487,28.937,4317
12351546,11.858,4357
12352115,40.331,4137
12353932,14.109,4082
12353946,14.901,3830
12354053,29.087,3597
12356051,15.781,3389
12356317,25.396,4203
12356489,11.969,3686
12356535,0.811,3645
12356588,14.864,3798
12357155,26.174,4302
12365015,0.601,4114
12365661,41.717,4098
12365719,0.854,3548
12365904,14.092,4136
12366506,11.109,4272
12366989,46.572,3389
12367118,38.351,4170
12400394,33.545,3712
12400914,22.759,4099
12400940,26.069,4106
12401027,12.23,4361
12401256,32.195,4402
12402078,17.156,3698
12402393,16.466,4267
12402405,34.406,4156
12402748,36.749,4357
12403318,35.52,3311
12404527,28.927,4320
12405670,20.961,4269
12405814,23.263,3869
12406579,15.524,4218
12407736,29.735,4387
12417246,32.918,4137
12418737,45.997,3696
12453624,2.492,3775
12454007,23.395,3678
12454846,21.083,4299
12455597,19.04,4328
12456050,17.656,4223
12456099,36.196,4361
12456136,39.427,3481
12456401,28.901,3610
12456471,27.703,4226
12456781,11.943,3837
12458323,34.818,3930
12458656,14.365,4393
12459760,33.587,3783
12459896,21.186,4323
12470124,28.774,3737
12470376,27.937,3649
12470795,32.562,4041
12504315,23.833,4361
12505044,36.69,3765
12505054,28.728,3527
12505157,18.129,4079
12505235,19.234,4403
12505250,37.089,3509
12505701,50.316,3213
12505793,37.873,3718
12506563,37.311,4347
12506604,13.586,4153
12506985,21.374,3750
12507882,24.877,3845
12508918,23.605,4363
12509131,41.979,3776
12509249,19.21,4315
12552699,49.584,3413
12552869,27.997,3708
12553184,36.252,4048
12553312,43.545,4206
12554308,23.314,4357
12554966,43.524,4368
12556065,30.28,4356
12556374,13.824,3864
12557061,14.456,4201
12557553,8.683,4401
12598384,27.403,4296
12598901,52.098,3504
12598941,24.987,4232
12599416,16.711,3549
12599530,14.129,4298
12599998,2.485,4197
12601149,30.358,4088
12601861,21.606,3803
12601939,0.891,4141
12602191,13.146,4268
12602562,24.33,4278
12602596,35.699,4179
12602765,25.017,4233
12603199,36.169,4200
12643681,12.803,4293
12643996,43.995,3635
12644712,24.293,3883
12645081,26.163,4403
12645687,34.321,3983
12646340,27.894,4300
12646508,41.865,3642
12646518,21.547,4199
12688834,19.214,3654
12689927,29.217,3635
12689979,29.051,3767
12690123,33.931,3950
12691560,31.846,4394
12691684,38.476,3360
12735339,19.361,4151
12735805,21.694,3812
12736891,15.222,3996
12783153,34.57,4092
12784112,23.316,4327
12784183,18.169,3652
12785173,28.304,4209
12833779,37.526,4333
12834073,25.762,4124
12834265,21.334,4226
12884971,25.991,4180
12934814,45.957,3393
757099,0.367,5589
891916,5.522,5407
892713,5.753,6194
892834,13.765,4795
892882,22.292,5090
893033,26.999,4707
893165,54.874,6025
893286,28.211,5252
893383,21.598,5442
893507,11.075,5212
893559,14.878,5120
893647,8.829,4712
893676,25.467,5080
1025986,9.724,5966
1027016,1.257,4643
1027330,34.523,4698
1027631,32.03,4632
1027740,26.697,5751
1028018,0.621,6233
1160891,0.868,5929
1160947,25.155,4426
1161620,6.636,6355
1162051,19.388,6223
1162715,6.625,6167
1163090,15.726,4762
1163303,9.972,4862
1163579,5.429,6218
1163994,28.638,4466
1164356,15.287,5199
1164363,8.092,5692
1292018,22.179,5236
1292666,18.437,6284
1293671,51.563,4954
1293861,31.806,5004
1293907,26.547,5035
1293993,21.216,5012
1295069,17.187,5231
1295195,22.334,4824
1295289,9.79,4891
1295333,19.292,5209
1295597,13.498,6404
1296255,4.721,5828
1296491,26.997,5269
1296787,10.002,4731
1297058,27.257,5135
1297166,19.382,4567
1297347,13.357,5222
1429092,9.171,5314
1429153,21.682,5038
1429589,65.337,5927
1429893,35.564,4980
1430330,44.596,4550
1432022,24.633,5483
1432091,4.685,5514
1432278,14.76,5527
1432469,24.726,5831
1432551,12.041,5806
1432847,17.588,4711
1433040,28.315,4870
1433104,24.223,4463
1433642,12.757,5345
1433899,11.317,5198
1434259,8.727,6257
1434277,10.446,5927
1434286,11.983,6267
1434708,19.526,5472
1434976,32.071,4674
1435260,22.376,4624
1435272,5.579,6434
1436140,25.385,5052
1570026,22.514,5669
1570150,1.894,6200
1570191,18.647,5553
1570349,0.585,5639
1570466,8.637,5715
1570529,19.862,5250
1570924,3.234,4923
1571003,9.726,4816
1572114,11.129,5350
1572433,33.064,4540
1572558,3.995,5926
1572895,26.052,5887
1573742,8.613,6497
1573836,3.562,6283
1574646,19.251,6429
1574944,17.665,4766
1575580,15.968,6095
1576108,22.556,5996
1576796,10.924,6147
1576970,22.296,5451
1577315,17.981,5192
1717515,29.251,4964
1717999,29.431,4859
1718354,1.62,6490
1718367,16.385,5060
1718401,6.98,6134
1718520,5.613,5697
1718828,22.069,6298
1718985,13.941,5640
1719166,17.815,4731
1719358,13.643,4781
1719697,5.597,6032
1719974,14.064,6033
1720196,12.478,4706
1721558,6.256,5561
1721614,1.453,5984
1721795,0.887,6305
1721879,14.436,5788
1722735,1.993,5713
1722816,4.628,6251
1723845,9.373,5521
1723908,19.416,5764
1723978,8.703,5653
1723993,10.524,5312
1724720,24.05,5464
1724975,10.734,5107
1725133,1.79,5768
1725207,1.829,5937
1725376,11.728,5579
1725688,9.042,5439
1725997,13.065,5671
1726035,22.217,5347
1849159,46.053,5944
1849238,27.167,5255
1849386,8.984,6013
1849500,14.927,5949
1849547,21.583,5397
1849581,8.706,6202
1849610,26.446,5269
1849785,12.454,5735
1849885,23.856,5506
1864087,19.181,5585
1864124,7.284,6074
1864305,17.577,5326
1864951,8.633,6072
1865136,14.219,6021
1865174,16.112,5295
1865206,22.79,5160
1865305,8.27,6233
1865325,40.123,5071
1865477,36.879,4855
1865519,9.839,6080
1865674,14.861,5272
1865698,14.32,5197
1865864,21.602,4675
1865925,22.505,4530
1866058,23.895,4538
1866182,11.29,4711
1866985,12.966,5055
1867120,62.747,6027
1867210,16.439,4918
1867462,16.527,4431
1867521,16.82,5116
1867630,0.859,6443
1867645,11.928,4694
1867740,9.671,5672
1868524,9.771,4774
1868785,24.219,5596
1869183,41.4,5835
1869231,9.307,5457
1869607,11.052,5725
1869783,26.308,4497
1869933,15.458,5303
1870028,24.609,5816
1870480,15.881,5203
1870957,6.608,5765
1871091,18.794,5045
1871176,1.796,6023
1872192,0.674,5465
1872349,26.383,5102
1872433,24.226,4894
1872530,6.709,5534
1872547,9.612,5157
1872781,30.706,4408
1872802,17.136,5129
1872974,8.953,5716
1873656,11.082,4507
1873925,12.001,5826
1873987,14.456,5731
1874365,9.623,5429
1995089,23.583,4451
1995126,24.202,5306
1995155,21.113,5530
1995340,10.101,5815
1995351,3.268,5449
1995443,16.111,5887
1995526,19.163,5544
1995840,11.928,5284
1995845,17.91,5637
1995910,33.337,4940
1996162,10.341,5421
1996492,19.518,5760
1996721,32.522,4836
1996760,13.121,5788
1996773,8.603,4854
1996936,27.474,4962
2010152,18.523,5778
2010374,15.175,5863
2010577,31.86,4521
2010579,33.951,4813
2011417,40.203,4465
2011440,17.308,5496
2011618,11.876,5564
2011878,13.1,4767
2011901,14.595,5318
2012093,8.392,6011
2012265,34.952,4802
2012565,2.808,6131
2012631,31.355,5021
2012690,8.947,5618
2013263,22.653,5173
2013284,21.179,5104
2013503,19.065,5763
2013577,25.459,4677
2014065,20.404,4814
2014087,27.409,4778
2015025,10.267,4635
2015098,28.415,4937
2015124,34.502,4851
2015302,29.928,4409
2015883,51.063,5615
2016219,17.658,4430
2016248,21.781,5634
2016452,22.374,5389
2016522,18.692,5438
2016599,15.272,4504
2016657,10.235,5935
2016678,16.999,5307
2017135,19.106,5405
2017246,25.478,5082
2017659,19.677,4571
2017803,0.31,5056
2017860,5.2,6052
2018446,17.12,5147
2018492,29.61,4924
2018631,4.268,5942
2018685,0.562,6477
2018701,11.779,5972
2018799,12.819,5014
2018827,11.039,5936
2018930,21.983,4778
2019297,3.804,6202
2019349,0.973,5217
2019481,30.047,4915
2019504,61.507,5386
2019608,28.127,5188
2019720,28.846,5140
2019761,1.15,6464
2019881,2.684,6058
2019900,5.975,6187
2020830,16.488,4932
2021099,0.518,5794
2021157,9.772,5016
2140389,0.97,4879
2140686,11.556,5918
2140897,20.873,5453
2141003,27.699,4829
2141150,24.637,4689
2141179,22.103,4831
2141193,20.525,4980
2141655,23.923,5528
2141753,29.364,4679
2141787,0.392,5463
2141812,18.523,5528
2141852,16.075,5657
2141865,17.206,5595
2142026,18.87,5436
2142091,13.104,4850
2142633,26.226,5118
2142663,20.126,5136
2154965,10.836,5382
2155064,12.338,5937
2156529,19.082,5461
2156537,22.558,5925
2156685,10.407,5185
2156807,28.695,4947
2156839,4.877,6098
2156848,16.142,4862
2156879,2.027,6083
2156933,10.707,5880
2157495,21.519,5651
2157508,12.545,5051
2157676,24.95,4724
2158047,5.424,5124
2158059,6.195,5144
2158067,13.127,6063
2158543,20.826,4838
2158548,2.942,5755
2158566,15.764,5254
2158641,7.377,5559
2158750,7.777,6135
2159257,34.42,5118
2159486,5.77,4743
2159852,0.501,6417
2162268,11.148,4626
2162377,3.557,5540
2163326,8.518,5424
2163444,17.82,4709
2163644,10.472,5745
2163706,30.608,5399
2164031,1.114,5951
2164227,6.65,5589
2164522,19.934,5225
2164604,17.598,5478
2164726,1.412,6401
2165095,16.21,5449
2165356,9.883,5636
2165357,9.882,5059
2166322,1.5,5674
2166339,10.551,5974
2166371,7.842,5681
2166534,33.257,4969
2166932,11.053,5761
2167151,16.748,5780
2167600,3.386,6196
2168263,9.029,5956
2168638,18.671,4955
2282652,14.916,4910
2282919,21.055,5133
2283092,34.542,4706
2283166,4.228,6151
2283186,26.688,5116
2283362,26.855,5283
2283541,7.356,5295
2283650,9.443,5367
2283703,2.505,4924
2284312,31.519,4742
2284644,8.772,5978
2284829,9.491,5403
2284882,15.238,4638
2285931,15.058,5354
2297232,22.43,5711
2297468,12.265,6064
2298013,2.383,6276
2298305,15.301,5539
2298664,17.307,4721
2299540,25.94,4762
2299738,6.607,4939
2299823,7.595,4678
2300072,3.208,5093
2300253,18.728,5478
2300631,4.815,6142
2300770,22.02,4823
2300835,9.001,5663
2301119,22.919,5378
2301143,22.3,5630
2301367,20.66,5531
2301389,15.601,5131
2301512,3.099,5671
2302108,11.605,4847
2302281,22.386,5061
2302288,18.563,5607
2302665,7.519,5693
2302787,21.034,5440
2302794,25.221,5289
2302901,3.601,6251
2302942,13.878,5830
2303102,20.988,5252
2303139,25.373,5433
2303279,13.121,5727
2303311,24.662,4817
2303352,3.027,5348
2303459,15.652,5683
2303936,4.261,5597
2303988,21.07,5173
2304140,17.206,4430
2304422,20.391,5524
2304576,3.712,6079
2304604,1.721,5315
2304757,24.317,4426
2304915,37.48,5349
2305167,19.716,5226
2305498,60.252,5443
2306205,24.794,5087
2306569,14.597,5429
2306621,9.917,5651
2306953,30.926,5034
2307197,21.028,5319
2307249,5.38,4727
2307464,6.983,5327
2307701,28.312,5312
2307837,9.238,4592
2308152,8.034,5574
2308603,11.113,5060
2308980,15.712,5539
2309030,6.807,5244
2309173,7.117,5498
2309404,22.417,5446
2309478,18.615,5382
2309568,6.446,6164
2310013,1.742,5802
2310187,22.962,5445
2310259,33.151,5031
2310456,5.468,5329
2310497,10.413,5114
2310639,12.84,5443
2310822,13.575,5037
2310874,21.964,5183
2311117,22.764,5534
2311350,9.049,5012
2311508,19.485,4970
2311530,2.254,6057
2311578,11.027,4663
2421862,6.345,5962
2422296,19.286,4925
2422382,3.808,6088
2422709,8.943,5293
2422998,54.722,5185
2423836,25.041,5082
2423839,12.242,4813
2423885,11.57,5707
2423951,10.746,4985
2424289,15.574,4416
2424302,25.617,4639
2424309,31.016,4579
2424682,37.424,4742
2424793,17.39,4998
2425184,18.7,5036
2425185,21.714,5084
2425196,19.778,5677
2425386,23.534,5340
2425407,26.939,4808
2425504,3.779,5338
2425537,22.071,4990
2437044,26.84,5046
2437209,12.51,4655
2437234,23.879,4676
2437329,11.706,5062
2437359,16.415,5123
2437996,14.657,6229
2438272,11.702,6487
2438757,2.985,6457
2438873,0.468,4535
2439094,13.296,4888
2439140,8.872,5538
2439144,8.786,4579
2439469,5.236,6144
2441337,13.649,5353
2441470,2.253,6098
